image_name,source_explanation,source_sentence_number,source_sentence,target_explanation,target_sentence_number,target_sentence,similarity
documerica_0028.jpg,115,1,"The image appears to depict a close-up view of an object or surface that is textured and seems to have a rough, possibly metallic appearance with a mixture of orange and brown hues.",119,2,"The surface is covered with small, rounded protrusions and patches of varying shades, ranging from dark brown to lighter golden hues.",0.60929537
documerica_0028.jpg,115,2,"The surface has a granular texture with variations in color intensity, suggesting a mineral or rock-like composition.",116,1,"The image presents a close-up view of what appears to be a textured surface, possibly rock or a similar natural material.",0.7914671
documerica_0028.jpg,115,2,"The surface has a granular texture with variations in color intensity, suggesting a mineral or rock-like composition.",116,2,"The surface has a rough texture with varying shades of brown, black, and beige, indicating mineral deposits or natural wear.",0.80027854
documerica_0028.jpg,115,2,"The surface has a granular texture with variations in color intensity, suggesting a mineral or rock-like composition.",117,1,"The image appears to show a close-up of a rough, textured surface with a mottled appearance dominated by shades of brown and gray.",0.6938324
documerica_0028.jpg,115,2,"The surface has a granular texture with variations in color intensity, suggesting a mineral or rock-like composition.",118,1,The image depicts a close-up view of a textured surface that appears to have a metallic or stone-like quality with various patterns and colors.,0.7142831
documerica_0028.jpg,115,2,"The surface has a granular texture with variations in color intensity, suggesting a mineral or rock-like composition.",118,2,"The surface has a rough texture, with some areas appearing more pitted or eroded than others.",0.72061074
documerica_0028.jpg,115,2,"The surface has a granular texture with variations in color intensity, suggesting a mineral or rock-like composition.",118,3,"There are darker and lighter patches scattered across, suggesting variations in material composition or weathering.",0.6060039
documerica_0028.jpg,115,2,"The surface has a granular texture with variations in color intensity, suggesting a mineral or rock-like composition.",119,1,"The image appears to depict a close-up view of a textured surface, possibly rock or metal, with a rough, uneven texture.",0.7313483
documerica_0028.jpg,115,2,"The surface has a granular texture with variations in color intensity, suggesting a mineral or rock-like composition.",119,2,"The surface is covered with small, rounded protrusions and patches of varying shades, ranging from dark brown to lighter golden hues.",0.6349453
documerica_0028.jpg,115,3,"There are no discernible people, objects, or structures within this frame, nor any visible signs or text.",116,4,"There are no visible texts or signs, nor any activities taking place.",0.6817728
documerica_0028.jpg,115,3,"There are no discernible people, objects, or structures within this frame, nor any visible signs or text.",117,2,"There are no discernible people, objects, or clear structural features.",0.8679791
documerica_0028.jpg,115,3,"There are no discernible people, objects, or structures within this frame, nor any visible signs or text.",117,5,There is no visible text or signs that provide additional context.,0.60696876
documerica_0028.jpg,115,3,"There are no discernible people, objects, or structures within this frame, nor any visible signs or text.",118,4,No distinct objects or people are visible within the frame.,0.79158044
documerica_0028.jpg,115,3,"There are no discernible people, objects, or structures within this frame, nor any visible signs or text.",118,6,There is no visible text or signs providing additional context.,0.6402396
documerica_0028.jpg,115,3,"There are no discernible people, objects, or structures within this frame, nor any visible signs or text.",119,4,"There are no visible people, objects, or structures within the frame, nor any text or signs.",0.9147166
documerica_0028.jpg,115,5,Activities are not observable since the image captures only a still view of the material.,117,4,No activities can be inferred from the image as it focuses solely on this textured surface.,0.719152
documerica_0028.jpg,115,5,Activities are not observable since the image captures only a still view of the material.,119,6,"Activities, if any, are not discernible from this image.",0.65022254
documerica_0028.jpg,116,1,"The image presents a close-up view of what appears to be a textured surface, possibly rock or a similar natural material.",117,1,"The image appears to show a close-up of a rough, textured surface with a mottled appearance dominated by shades of brown and gray.",0.7741072
documerica_0028.jpg,116,1,"The image presents a close-up view of what appears to be a textured surface, possibly rock or a similar natural material.",118,1,The image depicts a close-up view of a textured surface that appears to have a metallic or stone-like quality with various patterns and colors.,0.82073265
documerica_0028.jpg,116,1,"The image presents a close-up view of what appears to be a textured surface, possibly rock or a similar natural material.",118,2,"The surface has a rough texture, with some areas appearing more pitted or eroded than others.",0.656977
documerica_0028.jpg,116,1,"The image presents a close-up view of what appears to be a textured surface, possibly rock or a similar natural material.",119,1,"The image appears to depict a close-up view of a textured surface, possibly rock or metal, with a rough, uneven texture.",0.8984883
documerica_0028.jpg,116,2,"The surface has a rough texture with varying shades of brown, black, and beige, indicating mineral deposits or natural wear.",117,1,"The image appears to show a close-up of a rough, textured surface with a mottled appearance dominated by shades of brown and gray.",0.73216987
documerica_0028.jpg,116,2,"The surface has a rough texture with varying shades of brown, black, and beige, indicating mineral deposits or natural wear.",118,1,The image depicts a close-up view of a textured surface that appears to have a metallic or stone-like quality with various patterns and colors.,0.6569406
documerica_0028.jpg,116,2,"The surface has a rough texture with varying shades of brown, black, and beige, indicating mineral deposits or natural wear.",118,2,"The surface has a rough texture, with some areas appearing more pitted or eroded than others.",0.6886698
documerica_0028.jpg,116,2,"The surface has a rough texture with varying shades of brown, black, and beige, indicating mineral deposits or natural wear.",118,3,"There are darker and lighter patches scattered across, suggesting variations in material composition or weathering.",0.6146317
documerica_0028.jpg,116,2,"The surface has a rough texture with varying shades of brown, black, and beige, indicating mineral deposits or natural wear.",119,1,"The image appears to depict a close-up view of a textured surface, possibly rock or metal, with a rough, uneven texture.",0.61572534
documerica_0028.jpg,116,2,"The surface has a rough texture with varying shades of brown, black, and beige, indicating mineral deposits or natural wear.",119,2,"The surface is covered with small, rounded protrusions and patches of varying shades, ranging from dark brown to lighter golden hues.",0.6914846
documerica_0028.jpg,116,4,"There are no visible texts or signs, nor any activities taking place.",117,2,"There are no discernible people, objects, or clear structural features.",0.63455796
documerica_0028.jpg,116,4,"There are no visible texts or signs, nor any activities taking place.",117,5,There is no visible text or signs that provide additional context.,0.70541847
documerica_0028.jpg,116,4,"There are no visible texts or signs, nor any activities taking place.",118,6,There is no visible text or signs providing additional context.,0.7505487
documerica_0028.jpg,116,4,"There are no visible texts or signs, nor any activities taking place.",119,4,"There are no visible people, objects, or structures within the frame, nor any text or signs.",0.75699556
documerica_0028.jpg,116,5,"The image may have been taken to document geological features or textures, possibly for scientific or educational purposes.",118,1,The image depicts a close-up view of a textured surface that appears to have a metallic or stone-like quality with various patterns and colors.,0.61095494
documerica_0028.jpg,116,5,"The image may have been taken to document geological features or textures, possibly for scientific or educational purposes.",119,1,"The image appears to depict a close-up view of a textured surface, possibly rock or metal, with a rough, uneven texture.",0.6707556
documerica_0028.jpg,117,1,"The image appears to show a close-up of a rough, textured surface with a mottled appearance dominated by shades of brown and gray.",118,1,The image depicts a close-up view of a textured surface that appears to have a metallic or stone-like quality with various patterns and colors.,0.7731046
documerica_0028.jpg,117,1,"The image appears to show a close-up of a rough, textured surface with a mottled appearance dominated by shades of brown and gray.",118,2,"The surface has a rough texture, with some areas appearing more pitted or eroded than others.",0.6626566
documerica_0028.jpg,117,1,"The image appears to show a close-up of a rough, textured surface with a mottled appearance dominated by shades of brown and gray.",119,1,"The image appears to depict a close-up view of a textured surface, possibly rock or metal, with a rough, uneven texture.",0.804817
documerica_0028.jpg,117,1,"The image appears to show a close-up of a rough, textured surface with a mottled appearance dominated by shades of brown and gray.",119,2,"The surface is covered with small, rounded protrusions and patches of varying shades, ranging from dark brown to lighter golden hues.",0.71408606
documerica_0028.jpg,117,2,"There are no discernible people, objects, or clear structural features.",118,4,No distinct objects or people are visible within the frame.,0.68963635
documerica_0028.jpg,117,2,"There are no discernible people, objects, or clear structural features.",119,4,"There are no visible people, objects, or structures within the frame, nor any text or signs.",0.7982774
documerica_0028.jpg,117,3,The environment seems to be outdoors due to the natural lighting and texture suggesting a natural or possibly industrial material.,118,5,The environment suggests an outdoor or industrial setting due to the texture and coloration.,0.8271309
documerica_0028.jpg,117,3,The environment seems to be outdoors due to the natural lighting and texture suggesting a natural or possibly industrial material.,119,5,The setting seems to be outdoors due to the natural appearance of the material.,0.7787733
documerica_0028.jpg,117,4,No activities can be inferred from the image as it focuses solely on this textured surface.,119,6,"Activities, if any, are not discernible from this image.",0.7097561
documerica_0028.jpg,117,5,There is no visible text or signs that provide additional context.,118,6,There is no visible text or signs providing additional context.,0.9825821
documerica_0028.jpg,117,5,There is no visible text or signs that provide additional context.,119,4,"There are no visible people, objects, or structures within the frame, nor any text or signs.",0.63517666
documerica_0028.jpg,118,1,The image depicts a close-up view of a textured surface that appears to have a metallic or stone-like quality with various patterns and colors.,119,1,"The image appears to depict a close-up view of a textured surface, possibly rock or metal, with a rough, uneven texture.",0.86173064
documerica_0028.jpg,118,1,The image depicts a close-up view of a textured surface that appears to have a metallic or stone-like quality with various patterns and colors.,119,2,"The surface is covered with small, rounded protrusions and patches of varying shades, ranging from dark brown to lighter golden hues.",0.6221762
documerica_0028.jpg,118,2,"The surface has a rough texture, with some areas appearing more pitted or eroded than others.",119,1,"The image appears to depict a close-up view of a textured surface, possibly rock or metal, with a rough, uneven texture.",0.66180134
documerica_0028.jpg,118,3,"There are darker and lighter patches scattered across, suggesting variations in material composition or weathering.",119,2,"The surface is covered with small, rounded protrusions and patches of varying shades, ranging from dark brown to lighter golden hues.",0.6696578
documerica_0028.jpg,118,3,"There are darker and lighter patches scattered across, suggesting variations in material composition or weathering.",119,3,"Some areas exhibit darker, almost black spots, suggesting mineral deposits or discoloration.",0.6007372
documerica_0028.jpg,118,4,No distinct objects or people are visible within the frame.,119,4,"There are no visible people, objects, or structures within the frame, nor any text or signs.",0.87251294
documerica_0028.jpg,118,5,The environment suggests an outdoor or industrial setting due to the texture and coloration.,119,5,The setting seems to be outdoors due to the natural appearance of the material.,0.7480042
documerica_0028.jpg,118,6,There is no visible text or signs providing additional context.,119,4,"There are no visible people, objects, or structures within the frame, nor any text or signs.",0.6748155
documerica_0029.jpg,120,1,"The image appears to depict an urban landscape during what seems to be late afternoon or early evening, judging by the warm, golden hue casting over the scene.",122,1,"The image appears to depict an urban setting during a period when the air quality was heavily polluted, evident from the hazy orange tint and reduced visibility.",0.6516179
documerica_0029.jpg,120,1,"The image appears to depict an urban landscape during what seems to be late afternoon or early evening, judging by the warm, golden hue casting over the scene.",123,1,"The image depicts an aerial view of a heavily trafficked road, likely a highway or expressway, cutting through an urban area during what appears to be early morning or late afternoon, judging by the warm, golden hue.",0.68052185
documerica_0029.jpg,120,1,"The image appears to depict an urban landscape during what seems to be late afternoon or early evening, judging by the warm, golden hue casting over the scene.",124,2,The scene appears to depict a modern cityscape during daytime under clear weather conditions.,0.7276676
documerica_0029.jpg,120,2,"A multi-lane highway dominates the central portion of the photograph, with numerous vehicles moving along it, suggesting heavy traffic flow typical of a bustling city.",121,1,"The image depicts a wide, multi-lane highway with multiple vehicles traveling in both directions, creating a sense of constant motion.",0.7549201
documerica_0029.jpg,120,2,"A multi-lane highway dominates the central portion of the photograph, with numerous vehicles moving along it, suggesting heavy traffic flow typical of a bustling city.",122,2,"A highway with multiple lanes of traffic stretches across the scene, suggesting a bustling city environment.",0.77736616
documerica_0029.jpg,120,2,"A multi-lane highway dominates the central portion of the photograph, with numerous vehicles moving along it, suggesting heavy traffic flow typical of a bustling city.",123,1,"The image depicts an aerial view of a heavily trafficked road, likely a highway or expressway, cutting through an urban area during what appears to be early morning or late afternoon, judging by the warm, golden hue.",0.68315184
documerica_0029.jpg,120,2,"A multi-lane highway dominates the central portion of the photograph, with numerous vehicles moving along it, suggesting heavy traffic flow typical of a bustling city.",123,2,"The road is filled with numerous vehicles, indicating peak travel hours or a dense population.",0.61166596
documerica_0029.jpg,120,2,"A multi-lane highway dominates the central portion of the photograph, with numerous vehicles moving along it, suggesting heavy traffic flow typical of a bustling city.",124,1,"The image presents an aerial view of a highway with multiple lanes of traffic, surrounded by urban infrastructure.",0.7563349
documerica_0029.jpg,120,3,"Surrounding the highway are various buildings, including what appear to be industrial or commercial structures, and residential areas with closely packed homes.",121,4,"The area surrounding the highway seems densely populated with smaller buildings and low-rise structures, suggesting a commercial or industrial zone.",0.78352576
documerica_0029.jpg,120,3,"Surrounding the highway are various buildings, including what appear to be industrial or commercial structures, and residential areas with closely packed homes.",122,3,"The surrounding area consists of industrial and commercial buildings, including what looks like warehouses or factory units, indicating heavy industrial activity.",0.65878624
documerica_0029.jpg,120,3,"Surrounding the highway are various buildings, including what appear to be industrial or commercial structures, and residential areas with closely packed homes.",123,3,"Surrounding the highway are various buildings, including industrial or warehouse structures, suggesting a mix of residential and commercial zones.",0.8932283
documerica_0029.jpg,120,4,The density of the buildings and the vehicular activity may suggest a metropolitan area experiencing significant development.,121,4,"The area surrounding the highway seems densely populated with smaller buildings and low-rise structures, suggesting a commercial or industrial zone.",0.6852354
documerica_0029.jpg,120,4,The density of the buildings and the vehicular activity may suggest a metropolitan area experiencing significant development.,124,3,"The buildings below are compact and closely packed, suggesting dense urban development.",0.68214816
documerica_0029.jpg,120,5,There is no visible signage or text that could provide further context or location,121,6,There are no visible texts or signs that provide direct context.,0.65694696
documerica_0029.jpg,121,1,"The image depicts a wide, multi-lane highway with multiple vehicles traveling in both directions, creating a sense of constant motion.",122,2,"A highway with multiple lanes of traffic stretches across the scene, suggesting a bustling city environment.",0.72977257
documerica_0029.jpg,121,1,"The image depicts a wide, multi-lane highway with multiple vehicles traveling in both directions, creating a sense of constant motion.",124,1,"The image presents an aerial view of a highway with multiple lanes of traffic, surrounded by urban infrastructure.",0.7251801
documerica_0029.jpg,121,3,"The scene appears hazy, possibly due to pollution or atmospheric conditions, which adds a yellowish tint to the photograph.",122,1,"The image appears to depict an urban setting during a period when the air quality was heavily polluted, evident from the hazy orange tint and reduced visibility.",0.65420187
documerica_0029.jpg,121,4,"The area surrounding the highway seems densely populated with smaller buildings and low-rise structures, suggesting a commercial or industrial zone.",122,3,"The surrounding area consists of industrial and commercial buildings, including what looks like warehouses or factory units, indicating heavy industrial activity.",0.66228455
documerica_0029.jpg,121,4,"The area surrounding the highway seems densely populated with smaller buildings and low-rise structures, suggesting a commercial or industrial zone.",123,3,"Surrounding the highway are various buildings, including industrial or warehouse structures, suggesting a mix of residential and commercial zones.",0.79500675
documerica_0029.jpg,122,1,"The image appears to depict an urban setting during a period when the air quality was heavily polluted, evident from the hazy orange tint and reduced visibility.",124,2,The scene appears to depict a modern cityscape during daytime under clear weather conditions.,0.64612496
documerica_0029.jpg,122,2,"A highway with multiple lanes of traffic stretches across the scene, suggesting a bustling city environment.",123,1,"The image depicts an aerial view of a heavily trafficked road, likely a highway or expressway, cutting through an urban area during what appears to be early morning or late afternoon, judging by the warm, golden hue.",0.6082288
documerica_0029.jpg,122,2,"A highway with multiple lanes of traffic stretches across the scene, suggesting a bustling city environment.",123,2,"The road is filled with numerous vehicles, indicating peak travel hours or a dense population.",0.600364
documerica_0029.jpg,122,2,"A highway with multiple lanes of traffic stretches across the scene, suggesting a bustling city environment.",124,1,"The image presents an aerial view of a highway with multiple lanes of traffic, surrounded by urban infrastructure.",0.7257488
documerica_0029.jpg,122,3,"The surrounding area consists of industrial and commercial buildings, including what looks like warehouses or factory units, indicating heavy industrial activity.",123,3,"Surrounding the highway are various buildings, including industrial or warehouse structures, suggesting a mix of residential and commercial zones.",0.75723594
documerica_0029.jpg,122,5,The density of vehicles on the road hints at a time of day when there might be peak commuting hours.,123,2,"The road is filled with numerous vehicles, indicating peak travel hours or a dense population.",0.72892606
documerica_0029.jpg,122,6,"There are no visible people, so",123,5,"There are no visible pedestrians, which may suggest the photo was taken from a high",0.63543
documerica_0029.jpg,123,1,"The image depicts an aerial view of a heavily trafficked road, likely a highway or expressway, cutting through an urban area during what appears to be early morning or late afternoon, judging by the warm, golden hue.",124,1,"The image presents an aerial view of a highway with multiple lanes of traffic, surrounded by urban infrastructure.",0.7813177
documerica_0030.jpg,125,1,"The image shows a group of four individuals in a small, flat-bottomed boat on the edge of a body of water, possibly a lake or river.",126,1,"The image shows a group of four individuals in a small, flat-bottomed boat on a body of water, likely a lake.",0.9692913
documerica_0030.jpg,125,1,"The image shows a group of four individuals in a small, flat-bottomed boat on the edge of a body of water, possibly a lake or river.",127,1,"The image depicts four individuals seated in a small, open rowboat on a calm body of water near a shoreline.",0.77863544
documerica_0030.jpg,125,1,"The image shows a group of four individuals in a small, flat-bottomed boat on the edge of a body of water, possibly a lake or river.",128,1,"The image depicts a small group of four individuals seated in a small, flat-bottomed rowboat on a body of water near a sandy shore.",0.8477538
documerica_0030.jpg,125,1,"The image shows a group of four individuals in a small, flat-bottomed boat on the edge of a body of water, possibly a lake or river.",129,1,"The image shows three individuals seated in a small rowboat at the edge of a body of water, possibly a lake.",0.75340694
documerica_0030.jpg,125,2,"The people appear to be engaged in recreational rowing, as they hold oars and seem to be enjoying the activity.",127,3,"The people in the boat appear to be engaged in conversation or relaxation, with some leaning back in a relaxed posture.",0.614254
documerica_0030.jpg,125,2,"The people appear to be engaged in recreational rowing, as they hold oars and seem to be enjoying the activity.",128,2,"The boat appears to be made of wood, and one person is actively rowing with an oar.",0.68849343
documerica_0030.jpg,125,2,"The people appear to be engaged in recreational rowing, as they hold oars and seem to be enjoying the activity.",129,2,"The individuals appear to be engaging in leisurely activity, with one person rowing.",0.8874522
documerica_0030.jpg,125,3,"The water is calm, and the shoreline consists of muddy terrain with sparse vegetation.",126,5,The setting includes a sandy or muddy shore with patches of wetland vegetation.,0.7449602
documerica_0030.jpg,125,3,"The water is calm, and the shoreline consists of muddy terrain with sparse vegetation.",129,3,"The boat is positioned near the shore, which is muddy and has some sparse vegetation.",0.78509516
documerica_0030.jpg,125,4,"In the background, there is a small island or peninsula covered with trees, and further back, snow-capped mountains rise against a clear sky.",128,4,"In the background, there is a small island covered with vegetation, and further in the distance, snow-capped mountains rise against the horizon under a clear sky.",0.9053048
documerica_0030.jpg,125,4,"In the background, there is a small island or peninsula covered with trees, and further back, snow-capped mountains rise against a clear sky.",129,4,"The background features a calm water surface, a distant landmass with what appears to be snow-capped mountains, and an overcast sky.",0.625987
documerica_0030.jpg,125,5,"The overall setting suggests a natural, outdoor recreational area, likely in a remote or less populated region.",128,5,The overall scene suggests a recreational activity in a natural setting.,0.708324
documerica_0030.jpg,125,5,"The overall setting suggests a natural, outdoor recreational area, likely in a remote or less populated region.",129,6,"The setting suggests a serene, natural environment, likely a recreational area for boating or fishing.",0.78862286
documerica_0030.jpg,126,1,"The image shows a group of four individuals in a small, flat-bottomed boat on a body of water, likely a lake.",127,1,"The image depicts four individuals seated in a small, open rowboat on a calm body of water near a shoreline.",0.77294993
documerica_0030.jpg,126,1,"The image shows a group of four individuals in a small, flat-bottomed boat on a body of water, likely a lake.",128,1,"The image depicts a small group of four individuals seated in a small, flat-bottomed rowboat on a body of water near a sandy shore.",0.8401977
documerica_0030.jpg,126,1,"The image shows a group of four individuals in a small, flat-bottomed boat on a body of water, likely a lake.",129,1,"The image shows three individuals seated in a small rowboat at the edge of a body of water, possibly a lake.",0.76615083
documerica_0030.jpg,126,2,"The boat is rowed by one person at the back, while others appear to be seated or standing inside.",127,1,"The image depicts four individuals seated in a small, open rowboat on a calm body of water near a shoreline.",0.6095963
documerica_0030.jpg,126,2,"The boat is rowed by one person at the back, while others appear to be seated or standing inside.",128,1,"The image depicts a small group of four individuals seated in a small, flat-bottomed rowboat on a body of water near a sandy shore.",0.62683785
documerica_0030.jpg,126,2,"The boat is rowed by one person at the back, while others appear to be seated or standing inside.",128,2,"The boat appears to be made of wood, and one person is actively rowing with an oar.",0.6454861
documerica_0030.jpg,126,2,"The boat is rowed by one person at the back, while others appear to be seated or standing inside.",129,1,"The image shows three individuals seated in a small rowboat at the edge of a body of water, possibly a lake.",0.64460605
documerica_0030.jpg,126,2,"The boat is rowed by one person at the back, while others appear to be seated or standing inside.",129,2,"The individuals appear to be engaging in leisurely activity, with one person rowing.",0.64435434
documerica_0030.jpg,126,4,They seem relaxed and engaged in leisurely activity.,129,7,The people seem relaxed,0.72899055
documerica_0030.jpg,126,5,The setting includes a sandy or muddy shore with patches of wetland vegetation.,127,4,"The surrounding environment includes a tranquil lake bordered by a sandy shore, with vegetation and distant snow-capped mountains in the background.",0.60304534
documerica_0030.jpg,126,5,The setting includes a sandy or muddy shore with patches of wetland vegetation.,129,3,"The boat is positioned near the shore, which is muddy and has some sparse vegetation.",0.68268216
documerica_0030.jpg,126,6,"In the background, there is a distant view of snow-capped mountains, indicating a cold climate despite the warm attire of the individuals.",128,4,"In the background, there is a small island covered with vegetation, and further in the distance, snow-capped mountains rise against the horizon under a clear sky.",0.6202152
documerica_0030.jpg,126,6,"In the background, there is a distant view of snow-capped mountains, indicating a cold climate despite the warm attire of the individuals.",129,4,"The background features a calm water surface, a distant landmass with what appears to be snow-capped mountains, and an overcast sky.",0.6514894
documerica_0030.jpg,126,7,"The sky is clear, hinting at a",127,5,"The sky is overcast, casting a muted light over the scene.",0.6024242
documerica_0030.jpg,127,1,"The image depicts four individuals seated in a small, open rowboat on a calm body of water near a shoreline.",128,1,"The image depicts a small group of four individuals seated in a small, flat-bottomed rowboat on a body of water near a sandy shore.",0.9371548
documerica_0030.jpg,127,1,"The image depicts four individuals seated in a small, open rowboat on a calm body of water near a shoreline.",129,1,"The image shows three individuals seated in a small rowboat at the edge of a body of water, possibly a lake.",0.864815
documerica_0030.jpg,127,2,"The boat appears to be wooden and is situated close to the shore, suggesting shallow water conditions.",128,2,"The boat appears to be made of wood, and one person is actively rowing with an oar.",0.63087
documerica_0030.jpg,127,2,"The boat appears to be wooden and is situated close to the shore, suggesting shallow water conditions.",129,3,"The boat is positioned near the shore, which is muddy and has some sparse vegetation.",0.70718884
documerica_0030.jpg,127,3,"The people in the boat appear to be engaged in conversation or relaxation, with some leaning back in a relaxed posture.",129,7,The people seem relaxed,0.6683881
documerica_0030.jpg,127,4,"The surrounding environment includes a tranquil lake bordered by a sandy shore, with vegetation and distant snow-capped mountains in the background.",129,4,"The background features a calm water surface, a distant landmass with what appears to be snow-capped mountains, and an overcast sky.",0.6231545
documerica_0030.jpg,128,1,"The image depicts a small group of four individuals seated in a small, flat-bottomed rowboat on a body of water near a sandy shore.",129,1,"The image shows three individuals seated in a small rowboat at the edge of a body of water, possibly a lake.",0.82696176
documerica_0030.jpg,128,2,"The boat appears to be made of wood, and one person is actively rowing with an oar.",129,2,"The individuals appear to be engaging in leisurely activity, with one person rowing.",0.66274416
documerica_0030.jpg,128,4,"In the background, there is a small island covered with vegetation, and further in the distance, snow-capped mountains rise against the horizon under a clear sky.",129,4,"The background features a calm water surface, a distant landmass with what appears to be snow-capped mountains, and an overcast sky.",0.65583014
documerica_0030.jpg,128,5,The overall scene suggests a recreational activity in a natural setting.,129,6,"The setting suggests a serene, natural environment, likely a recreational area for boating or fishing.",0.72770745
documerica_0031.jpg,130,1,"The image depicts a family scene by a body of water, possibly a lake or river, during what appears to be a warm day given the attire of the individuals.",132,1,The image appears to show three individuals at a beach or riverbank.,0.6006219
documerica_0031.jpg,130,1,"The image depicts a family scene by a body of water, possibly a lake or river, during what appears to be a warm day given the attire of the individuals.",133,1,The image depicts a family at a lakeside scene.,0.7794217
documerica_0031.jpg,130,1,"The image depicts a family scene by a body of water, possibly a lake or river, during what appears to be a warm day given the attire of the individuals.",134,1,"The image shows three individuals near a body of water, likely a river or lake, under a tree with green leaves.",0.6131762
documerica_0031.jpg,130,2,"A man, wearing red swim shorts, is holding a child mid-air as if tossing him playfully into the air.",131,3,"The male, wearing red swim trunks, is holding the child above his head, seemingly playing with or tossing the child.",0.753337
documerica_0031.jpg,130,2,"A man, wearing red swim shorts, is holding a child mid-air as if tossing him playfully into the air.",132,2,"The man, wearing red swim trunks, is mid-action, possibly throwing or catching something, while the child in the middle seems to be part of this playful interaction.",0.7322188
documerica_0031.jpg,130,2,"A man, wearing red swim shorts, is holding a child mid-air as if tossing him playfully into the air.",133,2,"A man, wearing red swim trunks, appears to be playing with a child who is in mid-air, suggesting he has just thrown him up for fun.",0.76585364
documerica_0031.jpg,130,2,"A man, wearing red swim shorts, is holding a child mid-air as if tossing him playfully into the air.",134,3,"He is holding a child above his head, possibly in a playful manner.",0.6159097
documerica_0031.jpg,130,3,"Beside them, a woman in a sleeveless floral top and patterned bottoms crouches slightly, seemingly supervising or engaging with the child.",134,4,"The woman, standing close by, is dressed in a sleeveless top and appears to be watching the interaction between the man and the child.",0.62751323
documerica_0031.jpg,130,4,"The setting is outdoors, with sandy ground indicative of a beach or riverbank.",131,1,The photograph captures a scene at what appears to be a riverside or lakeside beach.,0.6287533
documerica_0031.jpg,130,4,"The setting is outdoors, with sandy ground indicative of a beach or riverbank.",131,5,"The setting includes sandy ground, with water in the background, suggesting a recreational area.",0.8257297
documerica_0031.jpg,130,4,"The setting is outdoors, with sandy ground indicative of a beach or riverbank.",132,1,The image appears to show three individuals at a beach or riverbank.,0.6275045
documerica_0031.jpg,130,4,"The setting is outdoors, with sandy ground indicative of a beach or riverbank.",132,5,"The sandy foreground contrasts with the water in the background, where a small body of water or river is visible.",0.69454944
documerica_0031.jpg,130,4,"The setting is outdoors, with sandy ground indicative of a beach or riverbank.",133,4,"The setting includes sandy ground and calm water reflecting the surroundings, with trees and possibly some rocks or debris visible in the background.",0.7250031
documerica_0031.jpg,130,5,Trees with autumnal leaves suggest it might be late summer or early fall.,132,6,"Trees with autumnal leaves frame the scene, hinting at a fall setting.",0.73298335
documerica_0031.jpg,131,1,The photograph captures a scene at what appears to be a riverside or lakeside beach.,132,1,The image appears to show three individuals at a beach or riverbank.,0.62492484
documerica_0031.jpg,131,1,The photograph captures a scene at what appears to be a riverside or lakeside beach.,133,1,The image depicts a family at a lakeside scene.,0.6512157
documerica_0031.jpg,131,3,"The male, wearing red swim trunks, is holding the child above his head, seemingly playing with or tossing the child.",132,2,"The man, wearing red swim trunks, is mid-action, possibly throwing or catching something, while the child in the middle seems to be part of this playful interaction.",0.8039788
documerica_0031.jpg,131,3,"The male, wearing red swim trunks, is holding the child above his head, seemingly playing with or tossing the child.",133,2,"A man, wearing red swim trunks, appears to be playing with a child who is in mid-air, suggesting he has just thrown him up for fun.",0.7911047
documerica_0031.jpg,131,3,"The male, wearing red swim trunks, is holding the child above his head, seemingly playing with or tossing the child.",134,3,"He is holding a child above his head, possibly in a playful manner.",0.71868426
documerica_0031.jpg,131,4,"The woman, dressed in a patterned swimsuit, stands close by, possibly watching or assisting.",133,3,"Beside them stands a woman in a patterned swimsuit, smiling and looking towards the child.",0.635008
documerica_0031.jpg,131,5,"The setting includes sandy ground, with water in the background, suggesting a recreational area.",132,5,"The sandy foreground contrasts with the water in the background, where a small body of water or river is visible.",0.66643196
documerica_0031.jpg,131,5,"The setting includes sandy ground, with water in the background, suggesting a recreational area.",133,4,"The setting includes sandy ground and calm water reflecting the surroundings, with trees and possibly some rocks or debris visible in the background.",0.8001463
documerica_0031.jpg,131,6,"The trees and foliage suggest a natural, possibly rural location.",132,6,"Trees with autumnal leaves frame the scene, hinting at a fall setting.",0.6217555
documerica_0031.jpg,131,7,The lighting indicates it might be late afternoon or early evening,133,5,"The lighting suggests it could be late afternoon, given the angle and warmth of the light.",0.8919802
documerica_0031.jpg,132,1,The image appears to show three individuals at a beach or riverbank.,134,1,"The image shows three individuals near a body of water, likely a river or lake, under a tree with green leaves.",0.73150486
documerica_0031.jpg,132,2,"The man, wearing red swim trunks, is mid-action, possibly throwing or catching something, while the child in the middle seems to be part of this playful interaction.",133,2,"A man, wearing red swim trunks, appears to be playing with a child who is in mid-air, suggesting he has just thrown him up for fun.",0.82883024
documerica_0031.jpg,132,5,"The sandy foreground contrasts with the water in the background, where a small body of water or river is visible.",133,4,"The setting includes sandy ground and calm water reflecting the surroundings, with trees and possibly some rocks or debris visible in the background.",0.67956054
documerica_0031.jpg,133,1,The image depicts a family at a lakeside scene.,134,5,"The setting seems relaxed and recreational, typical of a family enjoying a day at the beach or a lakeside.",0.6094434
documerica_0032.jpg,135,1,"The image depicts a group of individuals enjoying a beachside setting, likely during a warm season given their attire (bathing suits).",136,1,The photograph captures a serene lakeside scene with several individuals engaging in leisure activities.,0.6041415
